iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,discriminator_loss,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
75,21.744765520095825,1136.4747594180446,888.0592120799445,3220.3993685958853,-13.584314372730756,71.5,0.670895,1.4620965120281435,0.05,0.020552873611450195,0.7096588611602783,0.025061525,0.033928964,685.0070570498176,71.5,40000,4.186523914337158,0.2272116054179389,0.20840114094739393,1486.8930291961606,84.0
76,22.644033908843994,1065.7941791590938,915.3901850692735,3095.650576619117,-4.987908909252572,66.0,0.6702744,1.4468172261868268,0.05,1.2783722877502441,21.341301202774048,0.025291743,0.034746036,723.0857692607452,66.0,40000,29.058216333389282,0.24901187793891685,0.20903932128786498,1313.6900890813465,76.0
77,20.455668449401855,1246.646489927167,933.6003968980824,3367.8665295766455,-11.068548500648545,73.0,0.6689404,1.4348319128028149,0.05,0.022006511688232422,0.9834702014923096,0.02530165,0.034653187,775.4418413273875,73.0,40000,46.565773487091064,0.1919343572294751,0.16631366731633804,1694.7608822410211,92.0
78,21.685710668563843,1454.1539435871628,881.3324129275917,3436.9978587124087,1.1183733538208007,81.5,0.66660404,1.5323647585984808,0.05,0.1005706787109375,13.95396089553833,0.024998605,0.03259849,843.3130515533651,81.5,40000,45.65155243873596,0.16572414967378885,0.13534380570990467,1898.0092950458516,92.0
79,19.526392221450806,1213.4819320576642,1034.330954498061,3783.6156374294824,-13.303852019117029,65.0,0.6688063,1.4782780094098946,0.05,0.02163386344909668,0.6858260631561279,0.02504224,0.03385707,880.329939603795,65.0,40000,4.208798170089722,0.2043204604088668,0.17316920039845765,2190.2375775705013,92.0
80,23.091942310333252,1387.8052215267182,1056.5112785593005,4106.284193097914,-6.016705349811354,75.0,0.6665811,1.5083953718848224,0.05,0.021308183670043945,0.7375845909118652,0.025267377,0.03262795,931.0774677960874,75.0,40000,4.798942804336548,0.1910793995535192,0.164467844415564,2018.378462074355,96.0
81,22.378264904022217,1515.9474496537575,1028.5429494018006,3710.199627721633,-5.534294626896698,77.0,0.6653621,1.4440254892370505,0.05,0.03382587432861328,0.868596076965332,0.025169764,0.033969983,989.5644659818544,77.0,40000,5.536440134048462,0.1619572029113208,0.13917223772562,1999.536480590915,92.0
82,24.137617111206055,1715.7488309069997,1015.6127214264682,3765.353678699258,-4.4787037231823446,84.5,0.663378,1.486867128863348,0.05,0.020151376724243164,0.6364939212799072,0.02494946,0.033326097,1062.182902474369,84.5,40000,4.773187160491943,0.1416012640478997,0.12330645876455651,2148.894161870505,84.0
83,23.402174472808838,1771.6880083212209,1030.5930009665828,3573.891119678293,-9.74055327858843,83.0,0.6624151,1.5221841548208896,0.05,0.020374059677124023,0.7566385269165039,0.02507966,0.032342076,1133.1334130590542,83.0,40000,4.932656764984131,0.13626751291740336,0.11866796988733501,2204.541475740138,96.0
84,22.27558135986328,1849.7784589388832,1102.9204897665034,4166.94446351454,-4.276344343708069,85.5,0.6616127,1.497271966086469,0.05,0.02066183090209961,0.6822693347930908,0.025044927,0.032988418,1204.7979176470371,85.5,40000,5.668402910232544,0.12679014532070548,0.11279172767214841,2075.0722006288775,92.0
85,24.016233921051025,1711.1899025317462,1114.9505865834044,3965.9928052315954,-9.348508506958497,81.0,0.6624937,1.4892099535752472,0.05,0.023032665252685547,0.7289891242980957,0.02515686,0.03318448,1255.4371161355082,81.0,40000,5.177335262298584,0.14258371041654247,0.12292034584064028,2007.9363171898208,96.0
86,23.3835608959198,1894.590598273582,1141.3170876034771,3822.782680109395,-2.952561388988636,80.5,0.66184384,1.5200131897640403,0.05,0.13062596321105957,1.3057100772857666,0.025276566,0.03274719,1319.3524643493156,80.5,40000,4.629269599914551,0.1253724275193372,0.10633117582134079,2159.366380221123,80.0
87,23.790245294570923,2164.700085450271,1102.3219974757997,3984.7564747294687,-10.954895884378054,87.0,0.6578208,1.5069655350749431,0.05,0.02635812759399414,0.6668336391448975,0.02522822,0.032909818,1403.8872264594113,87.0,40000,4.5897321701049805,0.09921532648771708,0.08684358807260224,2095.8111730951964,80.0
88,23.84811568260193,2190.3366322267925,1218.5818824091696,4189.485921732115,-5.216577608569419,85.0,0.6590452,1.484331463764355,0.05,0.021172523498535156,0.6802926063537598,0.025185937,0.032432217,1482.5321670361495,85.0,40000,4.462346792221069,0.10528319831392578,0.09366720707951426,2564.4420775203052,96.0
89,22.06140112876892,2174.0001619663635,1205.187193637267,4012.0686956702893,-4.8569086544137265,85.0,0.6574401,1.4271473797012932,0.05,0.020607471466064453,0.6282305717468262,0.025216505,0.03430397,1551.678966529171,85.0,40000,11.208009719848633,0.1156537475287612,0.09839932500852476,2683.9704923331274,88.0
90,21.403924226760864,2213.7434447577066,1240.7950381729222,4643.294541529407,-9.353714321235337,84.5,0.6567471,1.5104648716738054,0.05,0.01997995376586914,0.8359758853912354,0.025006913,0.032270033,1617.8854143520246,84.5,40000,79.3210563659668,0.10079000552365322,0.08591969960767085,2585.3041677145775,88.0
91,22.30809736251831,2454.022152641598,1157.6609685744218,4101.70474023545,-11.052603700581255,88.5,0.65413475,1.50050635839093,0.05,0.024462223052978516,0.6800675392150879,0.025445173,0.033055447,1701.499088180982,88.5,40000,79.5058240890503,0.07732046613024506,0.0648608693211649,2654.5928099727835,80.0
92,24.97402811050415,2316.087150977354,1263.7689412453728,4313.916527962357,-5.358747199056656,88.5,0.65507483,1.3891280411583096,0.05,0.04749178886413574,0.887592077255249,0.025439177,0.03507719,1762.9578944606194,88.5,40000,4.763019323348999,0.09843530406082256,0.08281974172972668,2623.2379680458957,88.0
93,21.771220684051514,2456.728537944733,1175.5400583234566,4252.877970738535,-6.033170287999237,88.5,0.6530148,1.4698146289067437,0.05,0.02016758918762207,0.6404571533203125,0.024657557,0.033745904,1832.334958809031,88.5,40000,8.297261714935303,0.09756878291073715,0.07681606591108632,2940.6606482732736,92.0
94,20.314470529556274,2516.318302462405,1105.5527148812369,4273.792577341784,-2.1759756268275408,93.0,0.6507413,1.4545527114092862,0.05,0.023947954177856445,0.6608853340148926,0.025088163,0.032975163,1900.7332931743683,93.0,40000,7.389798402786255,0.07836354148141886,0.06741190950286047,2846.0993439849767,96.0
95,22.333127737045288,2621.3078190683004,1229.0496753208963,4502.986169546861,-3.646262280646567,88.5,0.6499996,1.433049952088054,0.05,0.048326969146728516,0.7345833778381348,0.025138529,0.033943493,1972.7907457637616,88.5,40000,4.397554636001587,0.07010364037287731,0.060075114689081076,2901.1380653979404,96.0
96,24.00377058982849,2815.0283692482644,1125.3509144142458,4503.782556042319,-9.887037960926246,93.0,0.647259,1.433088380248836,0.05,0.0409390926361084,0.645688533782959,0.025034614,0.03513205,2057.014508112212,93.0,40000,4.328675270080566,0.06183546472058819,0.05331632854038165,2914.326730165102,96.0
97,22.142539024353027,2650.6249557431797,1342.93091786249,4510.3412398000355,-5.9570609666384176,86.5,0.6486167,1.4878633824525833,0.05,0.01987433433532715,0.6103463172912598,0.025315408,0.032721452,2116.3755528753086,86.5,40000,4.149137020111084,0.07260286549710585,0.060012716525835196,2905.0064767524163,96.0
98,24.188780784606934,2888.202422597229,1017.0113201641534,4514.095525010696,2.7635372646461405,96.0,0.64348936,1.5055656911993918,0.05,0.020691633224487305,0.7266891002655029,0.025219738,0.032296922,2193.5582398475008,96.0,40000,13.706457376480103,0.06605918778550253,0.049792869214469196,3005.2801138472923,96.0
99,21.724334239959717,2698.126580552121,1277.2712932744512,4497.622183765235,-12.683324143432099,89.5,0.6460773,1.4433957748357054,0.05,0.02169656753540039,0.7211990356445312,0.025117304,0.033050336,2244.015073917963,89.5,40000,22.153385400772095,0.07168333806062177,0.05735811192239429,2802.7596133743154,92.0
100,25.898577213287354,2810.3143037626583,1199.0769276632068,4399.225211536699,-6.109753618986639,89.0,0.64496255,1.3416208099344293,0.05,0.8672950267791748,4.434576749801636,0.025389928,0.037020434,2300.6449969024325,89.0,40000,4.883262395858765,0.06195824043284011,0.05247748786331828,3055.238431805466,96.0
101,25.744924306869507,3001.7390674245667,1119.9341670879355,4553.961656075022,-4.1681964112553045,95.5,0.6418792,1.4486015032194075,0.05,0.02037191390991211,0.6767406463623047,0.02497121,0.034371357,2370.7544039546456,95.5,40000,4.346784591674805,0.050822873337726,0.043352483244558815,2961.829174450164,96.0
102,24.526912450790405,3050.2598495027555,1274.6607735326206,4723.292235205103,-15.699573637380151,90.0,0.643432,1.420645896601946,0.05,0.0198519229888916,0.8170449733734131,0.025339518,0.033678975,2438.7049485094567,90.0,40000,5.243335485458374,0.0499026310580201,0.04283332131002134,3046.564345787682,92.0
103,22.28500485420227,2896.9375515787187,1237.233517145932,4455.154461149493,-3.5479236753150754,89.5,0.64232075,1.4838675106215962,0.05,0.5947763919830322,8.85309386253357,0.025429267,0.03277395,2484.5282088163826,89.5,40000,7.562204599380493,0.06851309707358001,0.05779414564563026,2904.9715884410584,96.0
104,23.97658348083496,3079.490394318268,1155.566474805868,4432.1452730580895,-0.4214862754634733,94.5,0.64006996,1.437957972454176,0.05,0.02077341079711914,0.7003707885742188,0.024961596,0.033601727,2544.024427366571,94.5,40000,4.579387187957764,0.05252774409353445,0.04316103235515216,3184.9451273173777,92.0
105,21.814138889312744,3093.3499644696917,1154.5461066282357,4694.852548206881,-3.741314296015423,93.0,0.6400418,1.4265885806679863,0.05,0.021576881408691406,0.7082090377807617,0.024973255,0.03297956,2598.9569810768835,93.0,40000,4.1975367069244385,0.05091575664885337,0.04256028411729994,3057.9048924621866,88.0
106,23.842841386795044,2938.8747482274525,1301.09108471028,4523.9249372745,-3.5400376953486625,89.5,0.6411162,1.39275695575678,0.05,0.022932767868041992,0.6866614818572998,0.025401331,0.034172982,2632.948757791941,89.5,40000,4.240633726119995,0.05308012062371157,0.04642975184748361,3141.2250989300355,92.0
107,23.56110692024231,3201.041780219557,1105.4337571122635,4595.611421997891,-3.551331964734617,94.0,0.63699394,1.431095461288921,0.05,1.059950351715088,25.523296117782593,0.025154453,0.03436899,2689.7580600347023,94.0,40000,38.663984537124634,0.044762633884051224,0.03558604037951409,3098.5984415018347,92.0
108,25.353124380111694,3220.3383394863317,1177.7041596348884,4688.7366973089975,-6.750025842821614,91.5,0.63617533,1.410770912212941,0.05,0.021079301834106445,0.7453992366790771,0.024831185,0.03356622,2742.816087979865,91.5,40000,5.007950067520142,0.04664522684911651,0.039900483080719286,3342.222503997656,96.0
109,21.752493143081665,3365.4429176045883,941.5223543336557,4696.947721153654,26.41546946667487,97.5,0.63264465,1.5255307523650932,0.05,1.2633795738220215,24.4929678440094,0.025226925,0.031391785,2805.0787709423375,97.5,40000,90.83925271034241,0.03602851260406112,0.02794419558356897,3480.0150710171515,100.0
110,29.53722047805786,3298.7753911779605,1054.84314276543,4515.19482425973,130.95964816421954,96.0,0.63212454,1.468242420263166,0.05,0.022940397262573242,0.6857578754425049,0.02534588,0.031750847,2854.4484329659,96.0,40000,3.928509473800659,0.03962644891241007,0.03204978334137283,3486.470279666648,100.0
111,26.738224506378174,3350.591131689403,1135.8540788727769,4590.950484529796,-4.3329898100546105,93.0,0.63335097,1.412305796142842,0.05,0.056156158447265625,0.7484521865844727,0.024848102,0.03334858,2904.06270283825,93.0,40000,4.521576642990112,0.042608786535602204,0.03596024231842127,3512.2664387746177,100.0
112,21.26358413696289,3261.9240007286962,1125.6295446579848,4622.8154275603065,-3.6992012771766007,93.0,0.6331173,1.390322895361701,0.05,0.025609493255615234,0.9398317337036133,0.02512905,0.035081565,2939.8488326272945,93.0,40000,11.603581666946411,0.04365385676693809,0.039503410300449716,3444.5016021934885,100.0
113,26.08479952812195,3480.6262546860776,922.7882054896639,4784.787402715825,0.37317940064409105,97.0,0.62828016,1.4656188212877495,0.05,0.02101874351501465,0.7303225994110107,0.025105685,0.03342635,2993.9265748331727,97.0,40000,4.96016263961792,0.03208827402432736,0.02562392137952269,3543.8693014859023,100.0
114,25.323258638381958,3364.1528464700846,1092.83473663466,4726.256738614189,2.004928977730389,94.0,0.6291775,1.4968296945991804,0.05,0.020499229431152344,0.6455743312835693,0.025014747,0.0331472,3030.949201996864,94.0,40000,4.481816053390503,0.04268263526304789,0.03466462171621751,3667.840312064409,100.0
115,24.03261423110962,3406.632282213768,1033.1549845926118,4602.424834738644,-3.473723851351656,95.5,0.628862,1.4988798021530023,0.05,0.022023677825927734,0.684152364730835,0.024676573,0.0308917,3068.5175100185543,95.5,40000,5.097554683685303,0.036889480672059986,0.0312150398716569,3639.645485480504,100.0
116,21.510332107543945,3346.67280619294,1158.9273816878574,4727.431154248062,-8.75244267174925,93.0,0.6291648,1.572726850107127,0.05,0.019983768463134766,0.6397719383239746,0.025246996,0.03022949,3096.333039635993,93.0,40000,4.299293279647827,0.03880041959774517,0.03136983951391197,3119.6649993211963,100.0
117,24.519242763519287,3432.8773562553733,1068.748506230378,4733.174348894448,6.704133803552685,95.5,0.6264112,1.422260804039041,0.05,0.021372318267822266,0.7661983966827393,0.025258115,0.033899292,3129.987471297931,95.5,40000,4.5979626178741455,0.033612773038090786,0.027280615459394194,3334.9633319262734,100.0
118,24.490872383117676,3533.1207492364083,986.4296219070433,4674.071746887153,11.728571752637214,95.0,0.6236985,1.384855794018245,0.05,0.027358055114746094,0.6583459377288818,0.025140394,0.03394116,3170.3007990917786,95.0,40000,4.382829666137695,0.03103016941200389,0.026259379481156506,3354.8931894705906,100.0
119,23.733216524124146,3509.709223962811,1066.8912033059432,4827.785782723339,-13.397264961302671,95.0,0.6249372,1.4831838212108452,0.05,0.02706599235534668,0.8502061367034912,0.025225624,0.031822305,3204.241641578882,95.0,40000,44.427085161209106,0.031251189032399325,0.02779246288168367,3244.3919316865927,100.0
120,22.64490008354187,3437.7901920798786,1153.6347849505128,4726.09503606177,-10.588496527351833,94.5,0.6255735,1.462271605391438,0.05,0.020870208740234375,5.782098770141602,0.024994131,0.032258473,3227.5964966289816,94.5,40000,4.908332824707031,0.037086187289468824,0.027981655553942903,3300.790474038052,100.0
121,23.70943307876587,3669.3530430273595,806.2216512783951,4696.890836512028,-4.076995666339611,98.5,0.6208136,1.4310326290319408,0.05,0.02187490463256836,0.7628953456878662,0.025272144,0.033937212,3271.7721512688195,98.5,40000,4.19400954246521,0.021135760704935894,0.016997433781030486,3120.93799947771,96.0
122,20.95647668838501,3493.235940847486,1171.7508132196742,4840.269900859382,-3.114200907952659,94.0,0.6239565,1.4023623113530346,0.05,0.8240988254547119,20.944191694259644,0.024994068,0.033455156,3293.918530226686,94.0,40000,71.94217252731323,0.03373007864459726,0.027929828427248646,3175.5086829494894,96.0
123,24.755746126174927,3544.5979256135706,1094.473092244251,4706.211678592025,-3.444518798138698,95.0,0.6231718,1.4045017296056823,0.05,0.03312373161315918,0.7609031200408936,0.024935013,0.035602175,3318.9864697653747,95.0,40000,5.009325265884399,0.026679052875311443,0.022577087486696977,3099.2359682294573,96.0
124,21.098596572875977,3595.2075297695765,1050.9868305858404,4705.192219342036,-5.410550074821379,94.5,0.620664,1.401691282710186,0.05,0.021641254425048828,5.9011876583099365,0.02496535,0.03431796,3346.608575765795,94.5,40000,32.255061864852905,0.027086388659231523,0.0203355178844764,3108.223062900719,96.0
125,23.59290862083435,3556.600350668344,1054.8182101684251,4860.084481262866,36.553451597012895,95.5,0.618842,1.441769008004603,0.05,0.022773027420043945,0.6882750988006592,0.02509871,0.033637505,3367.6077532560503,95.5,40000,4.354939222335815,0.032378297543589514,0.02560543318458626,3330.492489805722,100.0
126,21.303394317626953,3733.3075038311563,872.6328617990256,4920.784602171379,-9.493998091754289,97.5,0.6164417,1.5123384402299784,0.05,0.0207672119140625,0.6614542007446289,0.024663178,0.032402076,3404.177728313561,97.5,40000,9.428993701934814,0.022267164236990312,0.018092264105184466,3177.613421571843,100.0
127,22.95597767829895,3682.7641593300073,979.2048425690493,4636.370902162695,26.128588436040385,96.5,0.6164514,1.4141204165044319,0.05,0.020856618881225586,0.6783046722412109,0.025153477,0.03408072,3432.036371415206,96.5,40000,4.319320201873779,0.026576077764478928,0.02213857038082042,3170.7300050039125,96.0
128,25.71076464653015,3737.7932716337627,809.8205171192484,4910.686495040987,-1.983660394117732,98.0,0.6160954,1.4526883620436284,0.05,0.026415109634399414,0.6826777458190918,0.025111092,0.03439942,3462.6120614370616,98.0,40000,4.3412230014801025,0.01849191587464568,0.01416543926060123,3183.1979362797238,100.0
129,22.215296030044556,3802.149442919997,794.3980217761231,4697.193382393974,-4.456444352898376,98.5,0.61341745,1.5262141933612408,0.05,0.020757436752319336,0.6668474674224854,0.024922153,0.031865373,3496.5657995853553,98.5,40000,45.123693227767944,0.017472888461145086,0.01369906285762264,3027.924483892313,96.0
130,23.42909288406372,3735.526039681009,936.1861863387518,4898.589839151532,-2.475432807815427,97.5,0.61416405,1.364244456575942,0.05,0.024874448776245117,0.8604178428649902,0.025025789,0.034933418,3520.4618235949206,97.5,40000,4.467764616012573,0.026896132502305933,0.020446744131694113,3147.4312652924164,96.0
131,24.577049732208252,3758.610670438514,957.0599500224812,4901.2424946655665,4.361907151504727,96.5,0.61241174,1.3474873499039752,0.05,0.020787954330444336,0.7302436828613281,0.02523908,0.03331935,3544.2767082792802,96.5,40000,4.146918058395386,0.02455783318023126,0.018385378842265168,3406.7453622402745,100.0
132,26.03205442428589,3830.655779859739,933.9674443858252,4818.036907218041,0.5783811906115681,97.0,0.6105626,1.444811334689526,0.05,0.772064208984375,26.391177654266357,0.024917483,0.033389233,3572.914615437326,97.0,40000,27.157594919204712,0.020732250243160305,0.01598096792925835,3176.0917130560824,100.0
133,23.336548566818237,3800.3552779473434,884.7783569014657,4958.974131328346,174.81965572208534,98.0,0.6095098,1.387847077146629,0.05,0.5712652206420898,14.729860544204712,0.025016474,0.034000333,3595.6586816883278,98.0,40000,36.37021327018738,0.02151974185585789,0.018364490268545797,2935.7734020639728,100.0
134,25.272422075271606,3845.770383842024,838.8305155167349,5061.894663565466,-2.259267134901218,97.5,0.6071175,1.4667434202941414,0.05,0.880089282989502,18.363795518875122,0.024976578,0.032857034,3620.6698519036972,97.5,40000,69.41267013549805,0.018642702847890564,0.014622856894255796,3400.328875754797,100.0
135,23.822494745254517,3968.0338762356278,783.8009080824384,4871.5351602831115,3.822520697871287,98.5,0.60551023,1.4217397860503465,0.05,0.02038407325744629,0.6658399105072021,0.025348846,0.03217293,3655.4062543368905,98.5,40000,4.097977161407471,0.014994283556688128,0.011496057323521259,3664.9902697791554,100.0
136,27.438305377960205,3820.1802738794518,940.1618220367814,4913.332015310491,-4.989672585323418,95.5,0.6060015,1.3210459138927013,0.05,1.4481141567230225,14.01804780960083,0.025210446,0.03449278,3671.8836562911465,95.5,40000,34.34659790992737,0.018747249684852623,0.014498364537306513,3708.517063357433,100.0
137,24.134698629379272,3886.1020605759754,980.6506280119936,4953.156591824633,22.097068509942762,96.0,0.6045056,1.4864900496597087,0.05,0.02105402946472168,0.6671571731567383,0.025204403,0.03258278,3693.3054967196294,96.0,40000,3.868959903717041,0.019173558417110766,0.015220081680661222,3441.354744227131,96.0
138,24.98164463043213,3911.9346011332004,757.7658048946889,4930.061909026029,13.076809451760427,98.0,0.6002375,1.3097808570803418,0.05,0.029511690139770508,0.6854908466339111,0.02549942,0.03604346,3715.168407160987,98.0,40000,4.509249448776245,0.014442475371305082,0.010851056784292707,3216.1953494470317,100.0
139,26.752399682998657,3879.304652812618,818.1492841858665,4849.2450191059725,1.825277102381265,99.0,0.6014462,1.3729974571854617,0.05,0.021309852600097656,0.6301758289337158,0.02507103,0.034604743,3731.5820317261505,99.0,40000,3.8288631439208984,0.018698451683281804,0.015160966465361742,3371.671643319909,96.0
140,23.15148138999939,3855.797905610578,779.626447956188,4845.259071458473,10.102387482835686,99.0,0.59948725,1.36330970492482,0.05,1.107405424118042,26.168704748153687,0.024759019,0.034308303,3744.0036191145937,99.0,40000,46.725327014923096,0.016222772045254654,0.013109162378970099,3423.386559677975,96.0
141,23.51471710205078,3887.37200947606,836.5948726640665,4941.767336735294,-1.702534523863268,98.5,0.5983734,1.4266619170588124,0.05,0.04420351982116699,10.21199107170105,0.02536407,0.032461103,3758.3404581507407,98.5,40000,70.55434513092041,0.016481734849380543,0.013580941042458036,3322.8087823891155,96.0
142,19.911478757858276,3977.0613671268907,775.8243651878921,4941.210273990343,248.0644200389812,99.0,0.5945637,1.4182916566941908,0.05,0.022909164428710938,0.7496011257171631,0.024829667,0.03357542,3780.2125490483554,99.0,40000,4.091740369796753,0.014821933588330413,0.012601299936580839,3533.746991392009,100.0
143,28.191333532333374,3787.841663742447,926.7416691653673,4899.400642034836,2.813943413708822,96.0,0.59723115,1.4189071068154984,0.05,0.27704405784606934,11.349228858947754,0.02512374,0.03335565,3780.9754605177645,96.0,40000,12.129325866699219,0.021448762589988474,0.01689243518689398,3438.663516539918,100.0
144,25.684553861618042,3779.364870664481,1025.918399456201,4872.000067376896,4.950237309188818,97.0,0.59769917,1.3479148423523515,0.05,1.0739936828613281,20.608116149902344,0.02486149,0.03460632,3780.814401532436,97.0,40000,86.52783370018005,0.022452119171742346,0.01821620078970951,3234.9300954544333,100.0
145,25.342721462249756,3938.7162592057102,801.6678442398357,4980.887749311971,198.61267886204655,99.0,0.5926311,1.3951425877088004,0.05,0.019381999969482422,0.6651318073272705,0.025171973,0.03520273,3796.604587299764,99.0,40000,4.8675267696380615,0.019804847814555857,0.014956245336525679,3329.203905432967,100.0
146,24.7509503364563,3925.8864062660155,862.4362591502147,5035.124045753187,135.7641447391046,98.0,0.59202087,1.40220612082961,0.05,0.020323514938354492,0.6605114936828613,0.024998778,0.034187373,3809.5327691963894,98.0,40000,4.081010103225708,0.018976650661568423,0.014869897481756655,3503.062681496683,100.0
147,26.06584358215332,3840.384920865516,985.7913186210368,4923.1320308135,27.240937835453327,96.5,0.5932696,1.5531608499453131,0.05,0.019937992095947266,0.6311392784118652,0.025134651,0.0304255,3812.617984363302,96.5,40000,3.6817588806152344,0.02237471775912619,0.017947935001137814,3186.3043953679635,100.0
148,31.04329752922058,3922.4364750158443,943.3057965268348,5066.204904942734,11.256010584244235,97.0,0.5895185,1.3870093975625275,0.05,0.03333735466003418,0.7377195358276367,0.025239222,0.032432564,3823.5998334285564,97.0,40000,4.421607971191406,0.020808642508024233,0.016531765474875105,3404.44722691029,100.0
149,25.046324729919434,3961.108362550826,877.2904462286294,4995.227870313803,5.627222186407259,99.0,0.588702,1.4372962268558651,0.05,0.020796537399291992,0.643963098526001,0.02514518,0.033361614,3837.3506863407833,99.0,40000,3.8566529750823975,0.0228965042267759,0.016665087353304252,3406.534458558209,100.0
